group,nearest_neighbor_similarity,covered_tau_065,x,y
ai_combined,0.7218421697616577,True,-25.614756,-17.35639
ai_combined,0.6517949104309082,True,-26.448944,-17.18626
ai_combined,0.631142795085907,False,-30.077942,13.187891
ai_combined,0.7036954164505005,True,-28.356268,-3.9743414
ai_combined,0.6957048773765564,True,-29.226635,9.79112
ai_combined,0.6861696243286133,True,-32.991436,1.4821146
ai_combined,0.6702703237533569,True,-22.496729,6.7669673
ai_combined,0.6366840600967407,False,-27.904177,15.856062
ai_combined,0.6221762895584106,False,-30.674397,16.740862
ai_combined,0.6253721714019775,False,-34.941776,-15.536306
ai_combined,0.6647210121154785,True,-30.328287,7.757918
ai_combined,0.68104088306427,True,-26.379211,5.079572
ai_combined,0.6494179964065552,False,-21.21519,23.36329
ai_combined,0.6932390332221985,True,-21.144533,10.037111
ai_combined,0.697115421295166,True,-25.899971,19.396053
ai_combined,0.6884095668792725,True,-40.184166,-6.1091075
ai_combined,0.6219457387924194,False,-22.15061,12.233251
ai_combined,0.6196616291999817,False,-19.410881,-13.21344
ai_combined,0.6749914884567261,True,-23.820732,18.309269
ai_combined,0.6454922556877136,False,-21.56898,11.126585
ai_combined,0.6108942627906799,False,-33.473797,-1.8709553
ai_combined,0.6832499504089355,True,-30.998907,6.5551453
ai_combined,0.6890239119529724,True,-28.599056,-2.3889732
ai_combined,0.6305941939353943,False,-23.694288,-7.811889
ai_combined,0.593307375907898,False,-32.664234,-6.5002975
ai_combined,0.6969060897827148,True,-33.7703,-14.5554695
ai_combined,0.664494514465332,True,-17.994684,-0.378502
ai_combined,0.6212284564971924,False,-27.029882,-11.256827
ai_combined,0.6673430800437927,True,-17.411896,-1.4529885
ai_combined,0.6751360297203064,True,-16.314663,17.01618
ai_combined,0.6861760020256042,True,-19.846682,-3.0311038
ai_combined,0.6450226306915283,False,-32.40235,7.9751167
ai_combined,0.7035928964614868,True,-20.549406,9.7089615
ai_combined,0.6838999390602112,True,-15.799585,2.900997
ai_combined,0.7129952907562256,True,-24.26141,-6.842894
ai_combined,0.6208648681640625,False,-32.383728,-15.433955
ai_combined,0.7357807755470276,True,-17.260475,6.3040967
ai_combined,0.6489530801773071,False,-19.556732,13.116082
ai_combined,0.6122888922691345,False,-21.310312,23.365282
ai_combined,0.6842371225357056,True,-17.59386,10.0164385
ai_combined,0.7162434458732605,True,-20.012337,16.880346
ai_combined,0.6937463283538818,True,-36.00949,0.9947456
ai_combined,0.6534745693206787,True,-37.388577,0.95879143
ai_combined,0.6408748626708984,False,-31.282383,14.394861
ai_combined,0.6778464913368225,True,-29.376007,16.370037
ai_combined,0.6301771402359009,False,-34.291718,10.909921
ai_combined,0.5348377227783203,False,-26.458075,-13.299587
ai_combined,0.675417423248291,True,-30.121485,-5.5660267
ai_combined,0.6955003142356873,True,-24.43439,22.374521
ai_combined,0.6838533282279968,True,-27.376165,21.779396
ai_combined,0.6954637169837952,True,-24.72192,17.611366
ai_combined,0.6461440324783325,False,-30.371021,-12.549761
ai_combined,0.6568514108657837,True,-31.670097,11.372718
ai_combined,0.6659318804740906,True,-18.626642,14.116104
ai_combined,0.7137130498886108,True,-17.527905,11.840052
ai_combined,0.6615267395973206,True,-33.594563,-15.784532
ai_combined,0.6409739851951599,False,-31.448883,5.6579447
ai_combined,0.66887366771698,True,-23.162407,7.2587657
ai_combined,0.6197672486305237,False,-21.614515,13.445677
ai_combined,0.6800554394721985,True,-38.539158,3.1940305
ai_combined,0.7131823897361755,True,-33.44335,2.3599355
ai_combined,0.6934772729873657,True,-24.581656,10.437944
ai_combined,0.722445547580719,True,-15.32096,10.843526
ai_combined,0.691947877407074,True,-26.446724,12.102913
ai_combined,0.6476492285728455,False,-36.622528,1.1655542
ai_combined,0.6937664151191711,True,-35.496147,5.6630106
ai_combined,0.7120664715766907,True,-19.760185,3.8550289
ai_combined,0.6672137379646301,True,-22.62314,9.058354
ai_combined,0.6019846796989441,False,-38.912262,0.11217335
ai_combined,0.6622174382209778,True,-23.691935,14.411427
ai_combined,0.6931524872779846,True,-16.213198,4.9661264
ai_combined,0.6461002826690674,False,-30.837046,10.388492
ai_combined,0.7271521091461182,True,-31.921701,8.225475
ai_combined,0.6637048721313477,True,-26.014431,1.3251925
ai_combined,0.6728330254554749,True,-26.0181,6.1291714
ai_combined,0.660121500492096,True,-29.317911,16.983963
ai_combined,0.6980513334274292,True,-27.399134,10.115556
ai_combined,0.6793345212936401,True,-28.88306,9.329873
ai_combined,0.6500887274742126,True,-26.316416,8.353662
ai_combined,0.7079441547393799,True,-19.197773,9.043851
ai_combined,0.7170995473861694,True,-20.375875,3.5489252
ai_combined,0.7063642144203186,True,-13.191448,8.025732
ai_combined,0.6822352409362793,True,-31.60855,9.920591
ai_combined,0.6901924014091492,True,-27.683277,17.993538
